,pattern,txt,replacement,filename
0,metadata,1980/81:153—-154 1 juni 1981,,prot-198081--153
0,metadata,1980/81 153-154,,prot-198081--153
0,metadata,Nr 153 Måndagen den 1 juni 1981,,prot-198081--153
0,metadata,2 Riksdagens protokoll 1980/81:153-154,,prot-198081--153
0,metadata,3 Riksdagens protokoll 1980/81:153-154,,prot-198081--153
0,metadata,budgetåret 1981/82 (prop. 1980/81:138),,prot-198081--153
0,metadata,5 Riksdagens protokoll 1980/81:153-154,,prot-198081--153
0,metadata,1980/81:42 om avveckling av Sölvbackaprojektet (prop. 1980/81:195 i vissa delar),,prot-198081--153
0,metadata,Måndagen den 1 juni 1981,,prot-198081--153
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198081--153
0,metadata,Ändring i vallagen m.m.,,prot-198081--153
1,metadata,7 Riksdagens protokoll 1980/81:153-154,,prot-198081--153
0,metadata,GOTAB Stockholm 1981,,prot-198081--153
