,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198081--8
0,metadata,1980/81:8,,prot-198081--8
0,metadata,Nr 8 Onsdagen den 15 oktober 1980,,prot-198081--8
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198081--8
2,metadata,Onsdagen den 15 oktober 1980,,prot-198081--8
0,metadata,10 Riksdagens protokoll 1980/81:7-8,,prot-198081--8
0,metadata,Nr 8 Onsdagen den,,prot-198081--8
0,metadata,11 Riksdagens protokoll 1980/81:7-8,,prot-198081--8
0,metadata,ill ta itu med,,prot-198081--8
0,metadata,12 Riksdagens protokoll 1980/81:7-8,,prot-198081--8
0,metadata,Allmänpolitisk,,prot-198081--8
0,metadata,38 Kammaren åtskildes kl. 23.38. In fidem TOM T:SON THYBLAD,,prot-198081--8
0,metadata,1980/81 7-8,,prot-198081--8
