,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198081--133
0,metadata,1980/81 133-135,,prot-198081--133
0,metadata,Arbetsmarknadsutskottets betänkande 1980/81 1980/81:16 om vissa pensionsfrågOr M. M. s.ssssssssrrerrrr sa 130 133-135,,prot-198081--133
0,metadata,1980/81:133,,prot-198081--133
0,metadata,Ekonomisk-politiska åtgärder,,prot-198081--133
0,metadata,Finansutskottets betänkande 1980/81:30,,prot-198081--133
0,metadata,Jordbruksutskottets betänkande 1980/81:26,,prot-198081--133
0,metadata,Kommunalekonomiska frågor,,prot-198081--133
0,metadata,personer. Torsdagen den,,prot-198081--133
0,metadata,kommunerna. Kommunalekono-,,prot-198081--133
0,metadata,3 Riksdagens protokoll 1980/81:133-135,,prot-198081--133
0,metadata,miska frågor,,prot-198081--133
0,metadata,Finansutskottets betänkande 1980/81:31,,prot-198081--133
0,metadata,4 Riksdagens protokoll 1980/81:133-135,,prot-198081--133
0,metadata,"Planering och anslag för det militära försvaret, m.m.",,prot-198081--133
0,metadata,Torsdagen den 7 maj 1981,,prot-198081--133
0,metadata,Planering och andan.,,prot-198081--133
0,metadata,Kammaren beslöt att förhandlingarna skulle fortsättas kl. 19.30.,,prot-198081--133
0,metadata,118 Kammaren åtskildes kl. 17.57.,,prot-198081--133
0,metadata,Torsdagen den 7 maj,,prot-198081--133
0,metadata,Fredagen den 8 maj .,,prot-198081--133
0,metadata,GOTAB 69282 Stockholm 1981,,prot-198081--133
