,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198081--100
0,metadata,1980/81 99-100,,prot-198081--100
0,metadata,Civilutskottets betänkande 1980/81:24 om anslag till länsstyrelserna m. M. .....s.ss.sssss 62,,prot-198081--100
0,metadata,1980/81:100,,prot-198081--100
0,metadata,Nr 100 Fredagen den 20 mars 1981,,prot-198081--100
0,metadata,[EE ESS ra ST Rd pr,,prot-198081--100
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198081--100
0,metadata,€ heter Anf. 12 Budgetministern ROLF WIRTÉN:,,prot-198081--100
0,metadata,7 Riksdagens protokoll 1980/81:99-100,,prot-198081--100
0,metadata,"[EE eg Na Lr,",,prot-198081--100
0,metadata,Fredagen den 20 mars 1981,,prot-198081--100
0,metadata,58 Föredrogs och hänvisades Propositionerna,,prot-198081--100
1,metadata,1980/81:143 till justitieutskottet 1980/81:153 till jordbruksutskottet,,prot-198081--100
0,metadata,118 Kammarens förhandlingar återupptogs kl. 15.00. 128 Anmäldes och bordlades,,prot-198081--100
0,metadata,Arbetsmarknadsutskottets betänkande 1980/81:20 om anslag till Arbetsmarknadsdepartementet m. m. (prop. 1980/81:100),,prot-198081--100
0,metadata,GOTAB Stockholm 1981,,prot-198081--100
