,pattern,txt,replacement,filename
0,metadata,1980/81:108-109 1 april 1981,,prot-198081--108
0,metadata,1980/81 108-109,,prot-198081--108
0,metadata,1980/81:108,,prot-198081--108
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198081--108
0,metadata,Onsdagen den 1 april 1981,,prot-198081--108
0,metadata,2 Riksdagens protokoll 1980/81:108-109,,prot-198081--108
0,metadata,1 april 1981 Anf. 14 ARNE NYGREN (s):,,prot-198081--108
0,metadata,male i i 1 april 1981 Föredrogs justitieutskottets betänkande 1980/81:25 om interneringspåfölj-,,prot-198081--108
0,metadata,3 Riksdagens protokoll 1980/81:108-109,,prot-198081--108
0,metadata,5 Riksdagens protokoll 1980/81:108-109,,prot-198081--108
0,metadata,6 Riksdagens protokoll 1980/81:108-109,,prot-198081--108
0,metadata,"Föredrogs utbildningsutskottets betänkande 1980/81:18 om anslag till statliga skolor för vuxna, m. m. (prop. 1980/81:100).",,prot-198081--108
0,metadata,Nr 108 Onsdagen den 1 april 1981,,prot-198081--108
1,metadata,Riksdagens arbetsformer,,prot-198081--108
0,metadata,168 Anmäldes och bordlades Proposition 1980/81:179 om vissa åtgärder inom alkoholpolitiken,,prot-198081--108
0,metadata,"Werner, Mårten (m) 28 Winberg, Håkan, justitieminister 4, 20",,prot-198081--108
0,metadata,GOTAB 66939 Stockholm 1981,,prot-198081--108
