,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198081--9
0,metadata,1980/81:9,,prot-198081--9
0,metadata,Torsdagen den 16 oktober,,prot-198081--9
0,metadata,6$ Svar på fråga 1980/81:16 om en allmän prisinformation,,prot-198081--9
0,metadata,Nr 9 Torsdagen den 16 oktober,,prot-198081--9
0,metadata,2 Riksdagens protokoll 1980/81:9-10,,prot-198081--9
0,metadata,oOoÄRNANEA,,prot-198081--9
0,metadata,3 Riksdagens protokoll 1980/81:9-10,,prot-198081--9
0,metadata,4 Riksdagens protokoll 1980/81:9-10,,prot-198081--9
0,metadata,5 Riksdagens protokoll 1980/81:9-10,,prot-198081--9
0,metadata,6 Riksdagens protokoll 1980/81:9-10,,prot-198081--9
0,metadata,"Mellan juli 1979 och juli 1980 var inflationen 13,5 20. Konsumentprisindex.",,prot-198081--9
0,metadata,AED gr Dp RE,,prot-198081--9
0,metadata,8 Riksdagens protokoll 1980/81:9-10,,prot-198081--9
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198081--9
0,metadata,9 Riksdagens protokoll 1980/81:9-10,,prot-198081--9
0,metadata,118 Anmälan av interpellation,,prot-198081--9
0,metadata,1980/81:41 av Ingvar Eriksson (m) till jordbruksministern om ändring av skördeskadeskyddet:,,prot-198081--9
0,metadata,Förteckning över talare 1980/81 (Siffrorna avser sida i protokollet) 9-10,,prot-198081--9
0,metadata,GOTAB 65923 Stockholm 1980,,prot-198081--9
