,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198081--11
0,metadata,1980/81 11-14,,prot-198081--11
0,metadata,Fredagen den 24 oktober,,prot-198081--11
0,metadata,1980/81:11,,prot-198081--11
0,metadata,7$ Svar på fråga 1980/81:31 om behandlingen av kursplaneförslag i skoldelegationen,,prot-198081--11
0,metadata,Nr 11 Tisdagen den,,prot-198081--11
0,metadata,2 Riksdagens protokoll 1980/81:11-14,,prot-198081--11
0,metadata,113 Svar på fråga 1980/81:2 om svenskt regeringsinitiativ med anledning av förhållandena i Bolivia,,prot-198081--11
0,metadata,$12 Svar på fråga 1980/81:4 om svenskt regeringsingripande till förmån för etiopisk kyrkoledare,,prot-198081--11
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198081--11
0,metadata,(1956:236),,prot-198081--11
0,metadata,Förteckning över talare 1980/81 (Siffrorna avser sida i protokollen) 11-14,,prot-198081--11
