,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198081--88
0,metadata,1980/81 87-88,,prot-198081--88
0,metadata,Nr 88 Onsdagen den,,prot-198081--88
0,metadata,9 Riksdagens protokoll 1980/81:87-88,,prot-198081--88
0,metadata,10 Riksdagens protokoll 1980/81:87-88,,prot-198081--88
0,metadata,11 Riksdagens protokoll 1980/81:87-88,,prot-198081--88
0,metadata,Mom. 810 Utskottets hemställan bifölls.,,prot-198081--88
0,metadata,Nr 88 Onsdagen den 25 februari 1981,,prot-198081--88
0,metadata,Mom. 2 Utskottets hemställan bifölls.,,prot-198081--88
0,metadata,Bertil Zachrisson m. fl.,,prot-198081--88
