,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198081--36
0,metadata,Fredagen den 28 november,,prot-198081--36
0,metadata,Arbetsmarknadsutskottets betänkande 1980/81 1980/81:7 om översyn av ledighetslagstiftningen m. m. ........ 33 36-37,,prot-198081--36
0,metadata,Torsdagen den 27 november 1980,,prot-198081--36
0,metadata,MER ae a REL,,prot-198081--36
0,metadata,Nr 36 Torsdagen den 27 november 1980,,prot-198081--36
0,metadata,i 27 november 1980 Anf. 56 IVAR FRANZEN (c):,,prot-198081--36
0,metadata,Översyn av ledighetslagstiftningen m.m.,,prot-198081--36
0,metadata,14$ Anmälan av interpellation Nr 36,,prot-198081--36
0,metadata,Förteckning över talare 1980/81 (Siffrorna avser sida i protokollen) 36-37,,prot-198081--36
0,metadata,GOTAB 66138 Stockholm 1981,,prot-198081--36
