,pattern,txt,replacement,filename
0,metadata,1980/81:163—-165 10-18 juni 1981,,prot-198081--163
0,metadata,1980/81 163-165,,prot-198081--163
0,metadata,10 juni 1981,,prot-198081--163
0,metadata,Nr 163 Onsdagen den 10 juni 1981,,prot-198081--163
0,metadata,2 Riksdagens protokoll 1980/81:163-165,,prot-198081--163
0,metadata,3 Riksdagens protokoll 1980/81:163-165,,prot-198081--163
0,metadata,4 Riksdagens protokoll 1980/81:163-165,,prot-198081--163
0,metadata,5 Riksdagens protokoll 1980/81:163-165,,prot-198081--163
0,metadata,6 Riksdagens protokoll 1980/81:163-165,,prot-198081--163
0,metadata,7 Riksdagens protokoll 1980/81:163-165,,prot-198081--163
0,metadata,8 Riksdagens protokoll 1980/81:163-165,,prot-198081--163
0,metadata,Övriga moment Utskottets hemställan bifölls.,,prot-198081--163
0,metadata,GOTAB Stockholm 1981,,prot-198081--163
