protocol_id,page,cb_ix,tb_ix,pattern,segmentation,who
prot-1950--fk--2,0,1,,,metadata,
prot-1950--fk--2,0,2,,,metadata,
prot-1950--fk--2,0,3,,,metadata,
prot-1950--fk--2,0,5,,,metadata,
prot-1950--fk--2,0,6,,,metadata,
prot-1950--fk--2,0,7,,,metadata,
prot-1950--fk--2,0,9,,,metadata,
prot-1950--fk--2,0,11,,,metadata,
prot-1950--fk--2,0,12,,,metadata,
prot-1950--fk--2,1,2,,,metadata,
prot-1950--fk--2,1,4,,,metadata,
prot-1950--fk--2,1,5,,,metadata,
prot-1950--fk--2,1,11,,,metadata,
prot-1950--fk--2,1,12,,,metadata,
prot-1950--fk--2,2,0,,,metadata,
prot-1950--fk--2,2,2,,,metadata,
prot-1950--fk--2,2,6,,,metadata,
prot-1950--fk--2,2,8,,8f6bb79aaba3167f,speech_start,Sven Andersson
prot-1950--fk--2,3,0,,,metadata,
prot-1950--fk--2,3,2,,,metadata,
prot-1950--fk--2,4,0,,,metadata,
prot-1950--fk--2,4,2,,,metadata,
prot-1950--fk--2,4,3,,,metadata,
prot-1950--fk--2,5,0,,,metadata,
prot-1950--fk--2,5,1,,,metadata,
prot-1950--fk--2,5,3,,,metadata,
prot-1950--fk--2,6,0,,,metadata,
prot-1950--fk--2,6,2,,,metadata,
prot-1950--fk--2,6,3,,,metadata,
prot-1950--fk--2,7,0,,,metadata,
prot-1950--fk--2,7,1,,,metadata,
prot-1950--fk--2,7,3,,,metadata,
prot-1950--fk--2,8,0,,,metadata,
prot-1950--fk--2,8,2,,,metadata,
prot-1950--fk--2,8,3,,,metadata,
prot-1950--fk--2,8,4,,,metadata,
prot-1950--fk--2,9,0,,,metadata,
prot-1950--fk--2,9,1,,,metadata,
prot-1950--fk--2,9,3,,,metadata,
prot-1950--fk--2,10,0,,,metadata,
prot-1950--fk--2,10,2,,8f6bb79aaba3167f,speech_start,
prot-1950--fk--2,10,3,,,metadata,
prot-1950--fk--2,10,4,,,metadata,
prot-1950--fk--2,11,0,,,metadata,
prot-1950--fk--2,11,2,,,metadata,
prot-1950--fk--2,12,0,,,metadata,
prot-1950--fk--2,12,2,,,metadata,
prot-1950--fk--2,12,3,,,metadata,
prot-1950--fk--2,13,0,,,metadata,
prot-1950--fk--2,13,1,,,metadata,
prot-1950--fk--2,13,3,,,metadata,
prot-1950--fk--2,14,0,,,metadata,
prot-1950--fk--2,14,2,,,metadata,
prot-1950--fk--2,14,3,,,metadata,
prot-1950--fk--2,14,4,,,metadata,
prot-1950--fk--2,14,5,,,metadata,
prot-1950--fk--2,15,0,,,metadata,
prot-1950--fk--2,15,1,,,metadata,
prot-1950--fk--2,15,3,,,metadata,
prot-1950--fk--2,16,0,,,metadata,
prot-1950--fk--2,16,2,,,metadata,
prot-1950--fk--2,16,3,,,metadata,
prot-1950--fk--2,16,4,,,metadata,
prot-1950--fk--2,16,5,,,metadata,
prot-1950--fk--2,17,0,,,metadata,
prot-1950--fk--2,17,1,,,metadata,
prot-1950--fk--2,17,5,,,metadata,
prot-1950--fk--2,18,0,,,metadata,
prot-1950--fk--2,18,2,,,metadata,
prot-1950--fk--2,18,3,,,metadata,
prot-1950--fk--2,19,1,,,metadata,
prot-1950--fk--2,20,0,,,metadata,
prot-1950--fk--2,20,2,,,metadata,
prot-1950--fk--2,20,3,,,metadata,
prot-1950--fk--2,21,1,,,metadata,
prot-1950--fk--2,22,0,,,metadata,
prot-1950--fk--2,22,2,,,metadata,
prot-1950--fk--2,22,3,,,metadata,
prot-1950--fk--2,23,0,,,metadata,
prot-1950--fk--2,23,1,,,metadata,
prot-1950--fk--2,23,3,,,metadata,
prot-1950--fk--2,24,0,,,metadata,
prot-1950--fk--2,24,2,,,metadata,
prot-1950--fk--2,25,0,,,metadata,
prot-1950--fk--2,25,1,,,metadata,
prot-1950--fk--2,25,3,,,metadata,
prot-1950--fk--2,25,5,,8f6bb79aaba3167f,speech_start,
prot-1950--fk--2,26,0,,,metadata,
prot-1950--fk--2,26,2,,,metadata,
prot-1950--fk--2,26,3,,,metadata,
prot-1950--fk--2,27,0,,,metadata,
prot-1950--fk--2,27,2,,,metadata,
prot-1950--fk--2,28,0,,,metadata,
prot-1950--fk--2,28,2,,,metadata,
prot-1950--fk--2,28,3,,,metadata,
prot-1950--fk--2,29,0,,,metadata,
prot-1950--fk--2,29,1,,,metadata,
prot-1950--fk--2,29,3,,,metadata,
prot-1950--fk--2,30,0,,,metadata,
prot-1950--fk--2,30,2,,,metadata,
prot-1950--fk--2,30,3,,,metadata,
prot-1950--fk--2,31,0,,,metadata,
prot-1950--fk--2,31,1,,,metadata,
prot-1950--fk--2,31,3,,,metadata,
prot-1950--fk--2,32,0,,,metadata,
prot-1950--fk--2,32,2,,,metadata,
prot-1950--fk--2,32,3,,,metadata,
