pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
7090e83bd0c0a3da,    , ,0,0,0,prot-1951--ak--1
fcfff492e00727b6,Stockholm,Helsingfors,7,15,0,prot-1951--ak--1
fcfff492e00727b6,Stockholm,Helsingfors,7,16,0,prot-1951--ak--1
fcfff492e00727b6,Stockholm,Helsingfors,12,5,3,prot-1951--ak--1
fcfff492e00727b6,Stockholm,Helsingfors,14,2,2,prot-1951--ak--1
fcfff492e00727b6,Stockholm,Helsingfors,15,11,0,prot-1951--ak--1
fcfff492e00727b6,Stockholm,Helsingfors,20,10,8,prot-1951--ak--1
fcfff492e00727b6,Stockholm,Helsingfors,23,8,9,prot-1951--ak--1
fcfff492e00727b6,Stockholm,Helsingfors,23,12,18,prot-1951--ak--1
fcfff492e00727b6,Stockholm,Helsingfors,24,3,3,prot-1951--ak--1
fcfff492e00727b6,Stockholm,Helsingfors,24,3,7,prot-1951--ak--1
fcfff492e00727b6,Stockholm,Helsingfors,24,12,10,prot-1951--ak--1
fcfff492e00727b6,Stockholm,Helsingfors,26,15,0,prot-1951--ak--1
fcfff492e00727b6,Stockholm,Helsingfors,29,4,2,prot-1951--ak--1
