,filename,pattern,txt,person
0,prot-1951--ak--14,cdca04e0bc6ce855,s- f,
1,prot-1951--ak--14,cdca04e0bc6ce855,s- o,
2,prot-1951--ak--14,cdca04e0bc6ce855,u- t,
0,prot-1951--ak--14,cdca04e0bc6ce855,s- o,
1,prot-1951--ak--14,cdca04e0bc6ce855,s- o,
0,prot-1951--ak--14,cdca04e0bc6ce855,a- t,
1,prot-1951--ak--14,cdca04e0bc6ce855,s- s,
2,prot-1951--ak--14,cdca04e0bc6ce855,e- o,
3,prot-1951--ak--14,cdca04e0bc6ce855,s- a,
4,prot-1951--ak--14,cdca04e0bc6ce855,t- n,
5,prot-1951--ak--14,cdca04e0bc6ce855,l- t,
6,prot-1951--ak--14,cdca04e0bc6ce855,n- s,
7,prot-1951--ak--14,cdca04e0bc6ce855,n- s,
8,prot-1951--ak--14,cdca04e0bc6ce855,e- f,
0,prot-1951--ak--14,7b16a01c980ae2ac,"d
t",
1,prot-1951--ak--14,7b16a01c980ae2ac,"t
t",
2,prot-1951--ak--14,7b16a01c980ae2ac,"n
f",
3,prot-1951--ak--14,cdca04e0bc6ce855,e- v,
4,prot-1951--ak--14,cdca04e0bc6ce855,e- o,
5,prot-1951--ak--14,cdca04e0bc6ce855,n- d,
6,prot-1951--ak--14,cdca04e0bc6ce855,s- s,
7,prot-1951--ak--14,cdca04e0bc6ce855,e- h,
8,prot-1951--ak--14,cdca04e0bc6ce855,i- t,
9,prot-1951--ak--14,cdca04e0bc6ce855,n- g,
10,prot-1951--ak--14,cdca04e0bc6ce855,e- r,
11,prot-1951--ak--14,cdca04e0bc6ce855,m- b,
12,prot-1951--ak--14,cdca04e0bc6ce855,o- s,
13,prot-1951--ak--14,cdca04e0bc6ce855,n- g,
14,prot-1951--ak--14,cdca04e0bc6ce855,s- v,
15,prot-1951--ak--14,cdca04e0bc6ce855,o- s,
16,prot-1951--ak--14,cdca04e0bc6ce855,n- k,
17,prot-1951--ak--14,cdca04e0bc6ce855,s- s,
18,prot-1951--ak--14,cdca04e0bc6ce855,r- t,
19,prot-1951--ak--14,cdca04e0bc6ce855,t- g,
20,prot-1951--ak--14,cdca04e0bc6ce855,o- n,
21,prot-1951--ak--14,cdca04e0bc6ce855,d- b,
22,prot-1951--ak--14,cdca04e0bc6ce855,m- m,
23,prot-1951--ak--14,cdca04e0bc6ce855,s- b,
24,prot-1951--ak--14,cdca04e0bc6ce855,n- v,
25,prot-1951--ak--14,cdca04e0bc6ce855,m- s,
26,prot-1951--ak--14,cdca04e0bc6ce855,f- t,
27,prot-1951--ak--14,cdca04e0bc6ce855,n- r,
28,prot-1951--ak--14,cdca04e0bc6ce855,å- d,
29,prot-1951--ak--14,cdca04e0bc6ce855,r- s,
0,prot-1951--ak--14,7b16a01c980ae2ac,"h
n",
1,prot-1951--ak--14,7b16a01c980ae2ac,"t
f",
2,prot-1951--ak--14,cdca04e0bc6ce855,t- å,
3,prot-1951--ak--14,cdca04e0bc6ce855,s- a,
4,prot-1951--ak--14,cdca04e0bc6ce855,o- n,
5,prot-1951--ak--14,cdca04e0bc6ce855,l- l,
6,prot-1951--ak--14,cdca04e0bc6ce855,t- l,
7,prot-1951--ak--14,cdca04e0bc6ce855,m- m,
8,prot-1951--ak--14,cdca04e0bc6ce855,s- b,
9,prot-1951--ak--14,cdca04e0bc6ce855,å- v,
10,prot-1951--ak--14,cdca04e0bc6ce855,l- f,
11,prot-1951--ak--14,cdca04e0bc6ce855,s- s,
12,prot-1951--ak--14,cdca04e0bc6ce855,t- t,
13,prot-1951--ak--14,cdca04e0bc6ce855,n- l,
14,prot-1951--ak--14,cdca04e0bc6ce855,r- h,
15,prot-1951--ak--14,cdca04e0bc6ce855,o- s,
16,prot-1951--ak--14,cdca04e0bc6ce855,r- s,
17,prot-1951--ak--14,cdca04e0bc6ce855,u- t,
18,prot-1951--ak--14,cdca04e0bc6ce855,m- s,
19,prot-1951--ak--14,cdca04e0bc6ce855,f- i,
20,prot-1951--ak--14,cdca04e0bc6ce855,n- d,
21,prot-1951--ak--14,cdca04e0bc6ce855,m- h,
22,prot-1951--ak--14,cdca04e0bc6ce855,o- t,
23,prot-1951--ak--14,cdca04e0bc6ce855,m- s,
24,prot-1951--ak--14,cdca04e0bc6ce855,l- b,
25,prot-1951--ak--14,cdca04e0bc6ce855,k- s,
26,prot-1951--ak--14,cdca04e0bc6ce855,m- s,
27,prot-1951--ak--14,cdca04e0bc6ce855,t- r,
28,prot-1951--ak--14,cdca04e0bc6ce855,m- n,
29,prot-1951--ak--14,cdca04e0bc6ce855,t- å,
30,prot-1951--ak--14,cdca04e0bc6ce855,d- s,
31,prot-1951--ak--14,cdca04e0bc6ce855,a- g,
32,prot-1951--ak--14,cdca04e0bc6ce855,a- t,
33,prot-1951--ak--14,cdca04e0bc6ce855,d- g,
34,prot-1951--ak--14,cdca04e0bc6ce855,r- b,
35,prot-1951--ak--14,cdca04e0bc6ce855,l- m,
36,prot-1951--ak--14,cdca04e0bc6ce855,o- n,
0,prot-1951--ak--14,7b16a01c980ae2ac,"h
n",
1,prot-1951--ak--14,7b16a01c980ae2ac,"h
n",
2,prot-1951--ak--14,7b16a01c980ae2ac,"h
n",
3,prot-1951--ak--14,7b16a01c980ae2ac,"h
n",
4,prot-1951--ak--14,7b16a01c980ae2ac,"t
a",
5,prot-1951--ak--14,cdca04e0bc6ce855,k- p,
6,prot-1951--ak--14,cdca04e0bc6ce855,o- n,
7,prot-1951--ak--14,cdca04e0bc6ce855,t- v,
8,prot-1951--ak--14,cdca04e0bc6ce855,n- d,
9,prot-1951--ak--14,cdca04e0bc6ce855,l- n,
10,prot-1951--ak--14,cdca04e0bc6ce855,m- s,
11,prot-1951--ak--14,cdca04e0bc6ce855,t- å,
12,prot-1951--ak--14,cdca04e0bc6ce855,m- s,
13,prot-1951--ak--14,cdca04e0bc6ce855,l- t,
14,prot-1951--ak--14,cdca04e0bc6ce855,t- t,
15,prot-1951--ak--14,cdca04e0bc6ce855,d- n,
16,prot-1951--ak--14,cdca04e0bc6ce855,å- v,
17,prot-1951--ak--14,cdca04e0bc6ce855,s- u,
18,prot-1951--ak--14,cdca04e0bc6ce855,o- n,
19,prot-1951--ak--14,cdca04e0bc6ce855,m- n,
20,prot-1951--ak--14,cdca04e0bc6ce855,ä- r,
21,prot-1951--ak--14,cdca04e0bc6ce855,e- s,
22,prot-1951--ak--14,cdca04e0bc6ce855,o- n,
23,prot-1951--ak--14,cdca04e0bc6ce855,m- m,
24,prot-1951--ak--14,cdca04e0bc6ce855,d- r,
25,prot-1951--ak--14,cdca04e0bc6ce855,s- v,
26,prot-1951--ak--14,cdca04e0bc6ce855,g- h,
27,prot-1951--ak--14,cdca04e0bc6ce855,n- g,
28,prot-1951--ak--14,cdca04e0bc6ce855,n- s,
29,prot-1951--ak--14,cdca04e0bc6ce855,ö- n,
30,prot-1951--ak--14,cdca04e0bc6ce855,u- t,
31,prot-1951--ak--14,cdca04e0bc6ce855,d- r,
32,prot-1951--ak--14,cdca04e0bc6ce855,d- n,
33,prot-1951--ak--14,cdca04e0bc6ce855,n- g,
34,prot-1951--ak--14,cdca04e0bc6ce855,i- t,
35,prot-1951--ak--14,cdca04e0bc6ce855,d- r,
36,prot-1951--ak--14,cdca04e0bc6ce855,k- l,
37,prot-1951--ak--14,cdca04e0bc6ce855,m- f,
38,prot-1951--ak--14,cdca04e0bc6ce855,o- s,
39,prot-1951--ak--14,cdca04e0bc6ce855,a- t,
40,prot-1951--ak--14,cdca04e0bc6ce855,d- n,
41,prot-1951--ak--14,cdca04e0bc6ce855,d- n,
42,prot-1951--ak--14,cdca04e0bc6ce855,n- t,
43,prot-1951--ak--14,cdca04e0bc6ce855,n- n,
44,prot-1951--ak--14,cdca04e0bc6ce855,m- l,
45,prot-1951--ak--14,cdca04e0bc6ce855,d- r,
0,prot-1951--ak--14,7b16a01c980ae2ac,"s
i",
1,prot-1951--ak--14,7b16a01c980ae2ac,"t
n",
2,prot-1951--ak--14,cdca04e0bc6ce855,n- d,
3,prot-1951--ak--14,cdca04e0bc6ce855,r- s,
4,prot-1951--ak--14,cdca04e0bc6ce855,i- t,
5,prot-1951--ak--14,cdca04e0bc6ce855,r- e,
6,prot-1951--ak--14,cdca04e0bc6ce855,n- k,
7,prot-1951--ak--14,cdca04e0bc6ce855,r- m,
8,prot-1951--ak--14,cdca04e0bc6ce855,e- d,
9,prot-1951--ak--14,cdca04e0bc6ce855,i- d,
10,prot-1951--ak--14,cdca04e0bc6ce855,e- r,
11,prot-1951--ak--14,cdca04e0bc6ce855,l- v,
12,prot-1951--ak--14,cdca04e0bc6ce855,g- l,
13,prot-1951--ak--14,cdca04e0bc6ce855,t- t,
14,prot-1951--ak--14,cdca04e0bc6ce855,r- b,
15,prot-1951--ak--14,cdca04e0bc6ce855,n- g,
0,prot-1951--ak--14,7b16a01c980ae2ac,"m
j",
1,prot-1951--ak--14,cdca04e0bc6ce855,s- å,
2,prot-1951--ak--14,cdca04e0bc6ce855,i- v,
3,prot-1951--ak--14,cdca04e0bc6ce855,s- s,
4,prot-1951--ak--14,cdca04e0bc6ce855,r- ä,
5,prot-1951--ak--14,cdca04e0bc6ce855,r- s,
6,prot-1951--ak--14,cdca04e0bc6ce855,o- t,
7,prot-1951--ak--14,cdca04e0bc6ce855,i- t,
8,prot-1951--ak--14,cdca04e0bc6ce855,e- k,
9,prot-1951--ak--14,cdca04e0bc6ce855,e- k,
10,prot-1951--ak--14,cdca04e0bc6ce855,r- l,
11,prot-1951--ak--14,cdca04e0bc6ce855,e- g,
12,prot-1951--ak--14,cdca04e0bc6ce855,p- g,
13,prot-1951--ak--14,cdca04e0bc6ce855,i- s,
14,prot-1951--ak--14,cdca04e0bc6ce855,e- r,
15,prot-1951--ak--14,cdca04e0bc6ce855,r- l,
16,prot-1951--ak--14,cdca04e0bc6ce855,j- n,
17,prot-1951--ak--14,cdca04e0bc6ce855,r- s,
18,prot-1951--ak--14,cdca04e0bc6ce855,a- r,
19,prot-1951--ak--14,cdca04e0bc6ce855,m- s,
20,prot-1951--ak--14,cdca04e0bc6ce855,r- n,
21,prot-1951--ak--14,cdca04e0bc6ce855,l- v,
22,prot-1951--ak--14,cdca04e0bc6ce855,d- b,
23,prot-1951--ak--14,cdca04e0bc6ce855,å- e,
24,prot-1951--ak--14,cdca04e0bc6ce855,r- m,
25,prot-1951--ak--14,cdca04e0bc6ce855,e- f,
26,prot-1951--ak--14,cdca04e0bc6ce855,g- a,
27,prot-1951--ak--14,cdca04e0bc6ce855,e- r,
28,prot-1951--ak--14,cdca04e0bc6ce855,r- t,
29,prot-1951--ak--14,cdca04e0bc6ce855,k- n,
30,prot-1951--ak--14,cdca04e0bc6ce855,s- t,
31,prot-1951--ak--14,cdca04e0bc6ce855,o- n,
32,prot-1951--ak--14,cdca04e0bc6ce855,i- s,
33,prot-1951--ak--14,cdca04e0bc6ce855,t- g,
34,prot-1951--ak--14,cdca04e0bc6ce855,s- n,
35,prot-1951--ak--14,cdca04e0bc6ce855,r- t,
36,prot-1951--ak--14,cdca04e0bc6ce855,r- m,
0,prot-1951--ak--14,7b16a01c980ae2ac,"å
d",
1,prot-1951--ak--14,cdca04e0bc6ce855,r- s,
2,prot-1951--ak--14,cdca04e0bc6ce855,k- t,
3,prot-1951--ak--14,cdca04e0bc6ce855,e- h,
4,prot-1951--ak--14,cdca04e0bc6ce855,r- n,
5,prot-1951--ak--14,cdca04e0bc6ce855,s- g,
6,prot-1951--ak--14,cdca04e0bc6ce855,å- g,
7,prot-1951--ak--14,cdca04e0bc6ce855,d- b,
8,prot-1951--ak--14,cdca04e0bc6ce855,m- n,
9,prot-1951--ak--14,cdca04e0bc6ce855,l- f,
10,prot-1951--ak--14,cdca04e0bc6ce855,d- r,
11,prot-1951--ak--14,cdca04e0bc6ce855,d- b,
12,prot-1951--ak--14,cdca04e0bc6ce855,m- t,
13,prot-1951--ak--14,cdca04e0bc6ce855,d- b,
14,prot-1951--ak--14,cdca04e0bc6ce855,n- t,
15,prot-1951--ak--14,cdca04e0bc6ce855,r- p,
16,prot-1951--ak--14,cdca04e0bc6ce855,a- v,
17,prot-1951--ak--14,cdca04e0bc6ce855,c- k,
18,prot-1951--ak--14,cdca04e0bc6ce855,g- e,
19,prot-1951--ak--14,cdca04e0bc6ce855,t- j,
20,prot-1951--ak--14,cdca04e0bc6ce855,g- p,
21,prot-1951--ak--14,cdca04e0bc6ce855,t- n,
22,prot-1951--ak--14,cdca04e0bc6ce855,d- b,
23,prot-1951--ak--14,cdca04e0bc6ce855,g- p,
24,prot-1951--ak--14,cdca04e0bc6ce855,e- d,
25,prot-1951--ak--14,cdca04e0bc6ce855,k- t,
26,prot-1951--ak--14,cdca04e0bc6ce855,l- d,
27,prot-1951--ak--14,cdca04e0bc6ce855,e- r,
28,prot-1951--ak--14,cdca04e0bc6ce855,e- g,
29,prot-1951--ak--14,cdca04e0bc6ce855,f- t,
30,prot-1951--ak--14,cdca04e0bc6ce855,r- n,
31,prot-1951--ak--14,cdca04e0bc6ce855,c- k,
32,prot-1951--ak--14,cdca04e0bc6ce855,l- s,
33,prot-1951--ak--14,cdca04e0bc6ce855,g- e,
0,prot-1951--ak--14,cdca04e0bc6ce855,l- l,
1,prot-1951--ak--14,cdca04e0bc6ce855,m- b,
2,prot-1951--ak--14,cdca04e0bc6ce855,y- v,
3,prot-1951--ak--14,cdca04e0bc6ce855,å- g,
4,prot-1951--ak--14,cdca04e0bc6ce855,n- f,
5,prot-1951--ak--14,cdca04e0bc6ce855,r- k,
6,prot-1951--ak--14,cdca04e0bc6ce855,e- r,
7,prot-1951--ak--14,cdca04e0bc6ce855,o- n,
8,prot-1951--ak--14,cdca04e0bc6ce855,e- d,
9,prot-1951--ak--14,cdca04e0bc6ce855,n- n,
10,prot-1951--ak--14,cdca04e0bc6ce855,v- v,
11,prot-1951--ak--14,cdca04e0bc6ce855,d- b,
12,prot-1951--ak--14,cdca04e0bc6ce855,g- a,
13,prot-1951--ak--14,cdca04e0bc6ce855,e- t,
14,prot-1951--ak--14,cdca04e0bc6ce855,b- v,
15,prot-1951--ak--14,cdca04e0bc6ce855,v- s,
16,prot-1951--ak--14,cdca04e0bc6ce855,s- n,
17,prot-1951--ak--14,cdca04e0bc6ce855,o- n,
18,prot-1951--ak--14,cdca04e0bc6ce855,r- l,
19,prot-1951--ak--14,cdca04e0bc6ce855,b- r,
20,prot-1951--ak--14,cdca04e0bc6ce855,e- t,
21,prot-1951--ak--14,cdca04e0bc6ce855,n- d,
22,prot-1951--ak--14,cdca04e0bc6ce855,m- m,
23,prot-1951--ak--14,cdca04e0bc6ce855,o- d,
24,prot-1951--ak--14,cdca04e0bc6ce855,a- d,
25,prot-1951--ak--14,cdca04e0bc6ce855,e- t,
26,prot-1951--ak--14,cdca04e0bc6ce855,m- m,
27,prot-1951--ak--14,cdca04e0bc6ce855,j- l,
28,prot-1951--ak--14,cdca04e0bc6ce855,e- k,
29,prot-1951--ak--14,cdca04e0bc6ce855,t- s,
30,prot-1951--ak--14,cdca04e0bc6ce855,d- b,
0,prot-1951--ak--14,7b16a01c980ae2ac,"a
t",
1,prot-1951--ak--14,cdca04e0bc6ce855,a- m,
2,prot-1951--ak--14,cdca04e0bc6ce855,k- t,
