pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,0,9,0,prot-1951-extrahöst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,0,10,0,prot-1951-extrahöst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,0,11,0,prot-1951-extrahöst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,2,6,3,prot-1951-extrahöst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,2,19,2,prot-1951-extrahöst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,10,5,0,prot-1951-extrahöst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,12,5,0,prot-1951-extrahöst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,14,3,0,prot-1951-extrahöst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,17,6,2,prot-1951-extrahöst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,23,10,0,prot-1951-extrahöst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,24,7,0,prot-1951-extrahöst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,27,9,2,prot-1951-extrahöst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,28,6,1,prot-1951-extrahöst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,29,5,0,prot-1951-extrahöst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,30,3,0,prot-1951-extrahöst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,30,5,0,prot-1951-extrahöst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,31,5,0,prot-1951-extrahöst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,31,9,9,prot-1951-extrahöst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,32,4,0,prot-1951-extrahöst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,32,5,0,prot-1951-extrahöst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,32,5,1,prot-1951-extrahöst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,32,5,2,prot-1951-extrahöst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,32,5,3,prot-1951-extrahöst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,32,7,0,prot-1951-extrahöst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,32,8,1,prot-1951-extrahöst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,32,8,2,prot-1951-extrahöst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,32,8,3,prot-1951-extrahöst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,32,10,0,prot-1951-extrahöst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,33,1,0,prot-1951-extrahöst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,33,2,1,prot-1951-extrahöst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,33,4,0,prot-1951-extrahöst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,34,0,0,prot-1951-extrahöst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,34,1,1,prot-1951-extrahöst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,34,3,0,prot-1951-extrahöst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,34,5,0,prot-1951-extrahöst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,34,6,0,prot-1951-extrahöst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,34,6,1,prot-1951-extrahöst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,35,1,0,prot-1951-extrahöst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,35,2,0,prot-1951-extrahöst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,35,2,1,prot-1951-extrahöst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,35,3,0,prot-1951-extrahöst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,35,5,0,prot-1951-extrahöst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,35,6,0,prot-1951-extrahöst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,36,1,0,prot-1951-extrahöst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,36,1,1,prot-1951-extrahöst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,36,3,0,prot-1951-extrahöst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,36,5,0,prot-1951-extrahöst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,37,4,0,prot-1951-extrahöst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,37,9,0,prot-1951-extrahöst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,37,13,3,prot-1951-extrahöst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,39,5,0,prot-1951-extrahöst-ak--31
