pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,11,4,0,prot-1951-extrahöst-ak--32
fcfff492e00727b6,Stockholm,Helsingfors,26,5,1,prot-1951-extrahöst-ak--32
fcfff492e00727b6,Stockholm,Helsingfors,31,4,0,prot-1951-extrahöst-ak--32
fcfff492e00727b6,Stockholm,Helsingfors,31,5,0,prot-1951-extrahöst-ak--32
fcfff492e00727b6,Stockholm,Helsingfors,33,2,0,prot-1951-extrahöst-ak--32
fcfff492e00727b6,Stockholm,Helsingfors,36,9,0,prot-1951-extrahöst-ak--32
fcfff492e00727b6,Stockholm,Helsingfors,36,10,0,prot-1951-extrahöst-ak--32
fcfff492e00727b6,Stockholm,Helsingfors,38,3,1,prot-1951-extrahöst-ak--32
fcfff492e00727b6,Stockholm,Helsingfors,38,4,2,prot-1951-extrahöst-ak--32
fcfff492e00727b6,Stockholm,Helsingfors,43,9,1,prot-1951-extrahöst-ak--32
fcfff492e00727b6,Stockholm,Helsingfors,43,14,0,prot-1951-extrahöst-ak--32
