pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,0,6,0,prot-1951-extrahöst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,2,18,1,prot-1951-extrahöst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,10,11,0,prot-1951-extrahöst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,10,12,0,prot-1951-extrahöst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,10,14,0,prot-1951-extrahöst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,10,15,0,prot-1951-extrahöst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,10,16,0,prot-1951-extrahöst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,10,17,0,prot-1951-extrahöst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,10,17,1,prot-1951-extrahöst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,11,1,0,prot-1951-extrahöst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,11,2,0,prot-1951-extrahöst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,11,2,1,prot-1951-extrahöst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,11,3,0,prot-1951-extrahöst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,11,3,1,prot-1951-extrahöst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,11,3,2,prot-1951-extrahöst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,12,1,0,prot-1951-extrahöst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,12,1,1,prot-1951-extrahöst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,12,2,0,prot-1951-extrahöst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,12,2,1,prot-1951-extrahöst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,12,5,0,prot-1951-extrahöst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,12,6,1,prot-1951-extrahöst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,12,6,2,prot-1951-extrahöst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,12,6,3,prot-1951-extrahöst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,13,1,0,prot-1951-extrahöst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,13,2,2,prot-1951-extrahöst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,13,2,3,prot-1951-extrahöst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,13,3,0,prot-1951-extrahöst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,13,5,1,prot-1951-extrahöst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,13,5,2,prot-1951-extrahöst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,14,1,0,prot-1951-extrahöst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,14,1,1,prot-1951-extrahöst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,14,1,2,prot-1951-extrahöst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,14,3,0,prot-1951-extrahöst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,14,5,0,prot-1951-extrahöst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,14,5,1,prot-1951-extrahöst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,14,5,2,prot-1951-extrahöst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,15,11,0,prot-1951-extrahöst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,18,9,1,prot-1951-extrahöst-fk--31
fcfff492e00727b6,Stockholm,Helsingfors,19,9,0,prot-1951-extrahöst-fk--31
