pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,22,4,0,prot-1951-extrahöst-ak--35
fcfff492e00727b6,Stockholm,Helsingfors,37,7,0,prot-1951-extrahöst-ak--35
fcfff492e00727b6,Stockholm,Helsingfors,51,15,3,prot-1951-extrahöst-ak--35
fcfff492e00727b6,Stockholm,Helsingfors,52,8,3,prot-1951-extrahöst-ak--35
fcfff492e00727b6,Stockholm,Helsingfors,53,10,0,prot-1951-extrahöst-ak--35
fcfff492e00727b6,Stockholm,Helsingfors,54,1,1,prot-1951-extrahöst-ak--35
fcfff492e00727b6,Stockholm,Helsingfors,61,4,1,prot-1951-extrahöst-ak--35
fcfff492e00727b6,Stockholm,Helsingfors,89,5,2,prot-1951-extrahöst-ak--35
fcfff492e00727b6,Stockholm,Helsingfors,105,4,2,prot-1951-extrahöst-ak--35
fcfff492e00727b6,Stockholm,Helsingfors,107,2,1,prot-1951-extrahöst-ak--35
fcfff492e00727b6,Stockholm,Helsingfors,113,2,2,prot-1951-extrahöst-ak--35
fcfff492e00727b6,Stockholm,Helsingfors,113,4,0,prot-1951-extrahöst-ak--35
fcfff492e00727b6,Stockholm,Helsingfors,131,4,0,prot-1951-extrahöst-ak--35
fcfff492e00727b6,Stockholm,Helsingfors,137,3,3,prot-1951-extrahöst-ak--35
fcfff492e00727b6,Stockholm,Helsingfors,152,6,0,prot-1951-extrahöst-ak--35
fcfff492e00727b6,Stockholm,Helsingfors,155,3,0,prot-1951-extrahöst-ak--35
fcfff492e00727b6,Stockholm,Helsingfors,155,5,2,prot-1951-extrahöst-ak--35
fcfff492e00727b6,Stockholm,Helsingfors,162,6,1,prot-1951-extrahöst-ak--35
fcfff492e00727b6,Stockholm,Helsingfors,191,4,2,prot-1951-extrahöst-ak--35
fcfff492e00727b6,Stockholm,Helsingfors,192,2,0,prot-1951-extrahöst-ak--35
fcfff492e00727b6,Stockholm,Helsingfors,195,4,2,prot-1951-extrahöst-ak--35
fcfff492e00727b6,Stockholm,Helsingfors,200,5,0,prot-1951-extrahöst-ak--35
fcfff492e00727b6,Stockholm,Helsingfors,218,7,11,prot-1951-extrahöst-ak--35
fcfff492e00727b6,Stockholm,Helsingfors,219,3,2,prot-1951-extrahöst-ak--35
fcfff492e00727b6,Stockholm,Helsingfors,219,5,4,prot-1951-extrahöst-ak--35
fcfff492e00727b6,Stockholm,Helsingfors,251,5,0,prot-1951-extrahöst-ak--35
