pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,15,1,4,prot-1939-urtima-fk--20
fcfff492e00727b6,Stockholm,Helsingfors,21,2,1,prot-1939-urtima-fk--20
fcfff492e00727b6,Stockholm,Helsingfors,23,1,1,prot-1939-urtima-fk--20
fcfff492e00727b6,Stockholm,Helsingfors,23,1,2,prot-1939-urtima-fk--20
fcfff492e00727b6,Stockholm,Helsingfors,23,1,3,prot-1939-urtima-fk--20
fcfff492e00727b6,Stockholm,Helsingfors,23,1,4,prot-1939-urtima-fk--20
fcfff492e00727b6,Stockholm,Helsingfors,24,1,5,prot-1939-urtima-fk--20
fcfff492e00727b6,Stockholm,Helsingfors,24,1,6,prot-1939-urtima-fk--20
fcfff492e00727b6,Stockholm,Helsingfors,25,1,0,prot-1939-urtima-fk--20
fcfff492e00727b6,Stockholm,Helsingfors,26,1,4,prot-1939-urtima-fk--20
fcfff492e00727b6,Stockholm,Helsingfors,27,1,0,prot-1939-urtima-fk--20
fcfff492e00727b6,Stockholm,Helsingfors,40,1,0,prot-1939-urtima-fk--20
fcfff492e00727b6,Stockholm,Helsingfors,48,2,2,prot-1939-urtima-fk--20
