pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,0,8,5,prot-1939--ak--16
fcfff492e00727b6,Stockholm,Helsingfors,2,5,3,prot-1939--ak--16
fcfff492e00727b6,Stockholm,Helsingfors,3,7,0,prot-1939--ak--16
fcfff492e00727b6,Stockholm,Helsingfors,7,8,2,prot-1939--ak--16
fcfff492e00727b6,Stockholm,Helsingfors,10,2,1,prot-1939--ak--16
fcfff492e00727b6,Stockholm,Helsingfors,26,1,2,prot-1939--ak--16
fcfff492e00727b6,Stockholm,Helsingfors,34,9,3,prot-1939--ak--16
fcfff492e00727b6,Stockholm,Helsingfors,39,1,4,prot-1939--ak--16
fcfff492e00727b6,Stockholm,Helsingfors,44,3,1,prot-1939--ak--16
fcfff492e00727b6,Stockholm,Helsingfors,51,1,4,prot-1939--ak--16
fcfff492e00727b6,Stockholm,Helsingfors,55,1,1,prot-1939--ak--16
fcfff492e00727b6,Stockholm,Helsingfors,69,12,0,prot-1939--ak--16
