pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,2,9,0,prot-1939-urtima-ak--22
fcfff492e00727b6,Stockholm,Helsingfors,2,10,0,prot-1939-urtima-ak--22
fcfff492e00727b6,Stockholm,Helsingfors,12,2,0,prot-1939-urtima-ak--22
fcfff492e00727b6,Stockholm,Helsingfors,12,2,1,prot-1939-urtima-ak--22
fcfff492e00727b6,Stockholm,Helsingfors,13,1,0,prot-1939-urtima-ak--22
fcfff492e00727b6,Stockholm,Helsingfors,15,1,1,prot-1939-urtima-ak--22
fcfff492e00727b6,Stockholm,Helsingfors,17,1,3,prot-1939-urtima-ak--22
fcfff492e00727b6,Stockholm,Helsingfors,17,2,0,prot-1939-urtima-ak--22
fcfff492e00727b6,Stockholm,Helsingfors,26,4,1,prot-1939-urtima-ak--22
fcfff492e00727b6,Stockholm,Helsingfors,27,4,1,prot-1939-urtima-ak--22
fcfff492e00727b6,Stockholm,Helsingfors,29,1,2,prot-1939-urtima-ak--22
fcfff492e00727b6,Stockholm,Helsingfors,32,2,1,prot-1939-urtima-ak--22
fcfff492e00727b6,Stockholm,Helsingfors,32,10,0,prot-1939-urtima-ak--22
fcfff492e00727b6,Stockholm,Helsingfors,34,1,1,prot-1939-urtima-ak--22
fcfff492e00727b6,Stockholm,Helsingfors,36,1,1,prot-1939-urtima-ak--22
fcfff492e00727b6,Stockholm,Helsingfors,36,2,0,prot-1939-urtima-ak--22
fcfff492e00727b6,Stockholm,Helsingfors,37,2,0,prot-1939-urtima-ak--22
fcfff492e00727b6,Stockholm,Helsingfors,42,2,0,prot-1939-urtima-ak--22
fcfff492e00727b6,Stockholm,Helsingfors,43,3,0,prot-1939-urtima-ak--22
fcfff492e00727b6,Stockholm,Helsingfors,46,4,0,prot-1939-urtima-ak--22
fcfff492e00727b6,Stockholm,Helsingfors,46,6,0,prot-1939-urtima-ak--22
fcfff492e00727b6,Stockholm,Helsingfors,49,13,0,prot-1939-urtima-ak--22
