pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,0,8,2,prot-1943-höst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,1,2,1,prot-1943-höst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,1,2,2,prot-1943-höst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,4,6,0,prot-1943-höst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,9,13,5,prot-1943-höst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,10,1,0,prot-1943-höst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,21,3,6,prot-1943-höst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,21,3,7,prot-1943-höst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,25,1,0,prot-1943-höst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,25,1,1,prot-1943-höst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,36,4,0,prot-1943-höst-ak--31
fcfff492e00727b6,Stockholm,Helsingfors,37,8,0,prot-1943-höst-ak--31
