protocol_id,page,cb_ix,tb_ix,pattern,segmentation,who
prot-201213--2,0,0,-1,,metadata,
prot-201213--2,0,1,22,f0d538d10bda4e34,speech_start,
prot-201213--2,0,4,-1,,metadata,
prot-201213--2,0,5,-1,,metadata,
prot-201213--2,0,8,-1,,metadata,
prot-201213--2,0,16,-1,,metadata,
prot-201213--2,0,25,-1,,metadata,
prot-201213--2,0,34,-1,,metadata,
prot-201213--2,0,39,-1,,metadata,
prot-201213--2,0,41,-1,,metadata,
prot-201213--2,0,45,-1,,metadata,
prot-201213--2,0,47,-1,,metadata,
prot-201213--2,0,50,-1,,metadata,
