protocol_id,page,cb_ix,tb_ix,pattern,segmentation,who,id
prot-201213--102,0,0,-1,,metadata,,
prot-201213--102,0,11,-1,,metadata,,
prot-201213--102,0,14,-1,,metadata,,
prot-201213--102,0,19,-1,,metadata,,
prot-201213--102,0,22,-1,,metadata,,
prot-201213--102,0,25,-1,,metadata,,
prot-201213--102,0,30,-1,,metadata,,
prot-201213--102,0,33,-1,,metadata,,
prot-201213--102,0,36,-1,,metadata,,
prot-201213--102,0,41,-1,,metadata,,
prot-201213--102,0,45,-1,,metadata,,
prot-201213--102,0,46,-1,,metadata,,
prot-201213--102,0,47,-1,,metadata,,
prot-201213--102,0,51,-1,,metadata,,
prot-201213--102,0,53,-1,,metadata,,
prot-201213--102,0,54,1,f0d538d10bda4e34,speech_start,,prot-201213--102-unk-0-54-1
prot-201213--102,0,54,7,f0d538d10bda4e34,speech_start,monica_green_e58cbb,prot-201213--102-monica_green_e58cbb-0-54-7
prot-201213--102,0,54,20,f0d538d10bda4e34,speech_start,mikael_jansson_78d74b,prot-201213--102-mikael_jansson_78d74b-0-54-20
prot-201213--102,0,54,25,f0d538d10bda4e34,speech_start,,prot-201213--102-unk-0-54-25
prot-201213--102,0,54,37,f0d538d10bda4e34,speech_start,monica_green_e58cbb,prot-201213--102-monica_green_e58cbb-0-54-37
prot-201213--102,0,54,46,f0d538d10bda4e34,speech_start,mikael_jansson_78d74b,prot-201213--102-mikael_jansson_78d74b-0-54-46
prot-201213--102,0,54,53,f0d538d10bda4e34,speech_start,,prot-201213--102-unk-0-54-53
prot-201213--102,0,54,63,f0d538d10bda4e34,speech_start,monica_green_e58cbb,prot-201213--102-monica_green_e58cbb-0-54-63
prot-201213--102,0,54,68,f0d538d10bda4e34,speech_start,,prot-201213--102-unk-0-54-68
prot-201213--102,0,55,2,f0d538d10bda4e34,speech_start,nina_larsson_698017,prot-201213--102-nina_larsson_698017-0-55-2
prot-201213--102,0,55,11,f0d538d10bda4e34,speech_start,hillevi_larsson_81d8b4,prot-201213--102-hillevi_larsson_81d8b4-0-55-11
prot-201213--102,0,55,19,f0d538d10bda4e34,speech_start,nina_larsson_698017,prot-201213--102-nina_larsson_698017-0-55-19
prot-201213--102,0,55,29,f0d538d10bda4e34,speech_start,hillevi_larsson_81d8b4,prot-201213--102-hillevi_larsson_81d8b4-0-55-29
prot-201213--102,0,55,38,f0d538d10bda4e34,speech_start,nina_larsson_698017,prot-201213--102-nina_larsson_698017-0-55-38
prot-201213--102,0,55,46,f0d538d10bda4e34,speech_start,hillevi_larsson_81d8b4,prot-201213--102-hillevi_larsson_81d8b4-0-55-46
prot-201213--102,0,55,54,f0d538d10bda4e34,speech_start,nina_larsson_698017,prot-201213--102-nina_larsson_698017-0-55-54
prot-201213--102,0,56,2,f0d538d10bda4e34,speech_start,nina_larsson_698017,prot-201213--102-nina_larsson_698017-0-56-2
prot-201213--102,0,56,13,f0d538d10bda4e34,speech_start,hillevi_larsson_81d8b4,prot-201213--102-hillevi_larsson_81d8b4-0-56-13
prot-201213--102,0,56,22,f0d538d10bda4e34,speech_start,nina_larsson_698017,prot-201213--102-nina_larsson_698017-0-56-22
prot-201213--102,0,56,31,f0d538d10bda4e34,speech_start,hillevi_larsson_81d8b4,prot-201213--102-hillevi_larsson_81d8b4-0-56-31
prot-201213--102,0,56,41,f0d538d10bda4e34,speech_start,nina_larsson_698017,prot-201213--102-nina_larsson_698017-0-56-41
prot-201213--102,0,56,51,f0d538d10bda4e34,speech_start,hillevi_larsson_81d8b4,prot-201213--102-hillevi_larsson_81d8b4-0-56-51
prot-201213--102,0,56,57,f0d538d10bda4e34,speech_start,nina_larsson_698017,prot-201213--102-nina_larsson_698017-0-56-57
prot-201213--102,0,57,2,f0d538d10bda4e34,speech_start,carina_hagg_cee9b6,prot-201213--102-carina_hagg_cee9b6-0-57-2
prot-201213--102,0,57,12,f0d538d10bda4e34,speech_start,monica_green_e58cbb,prot-201213--102-monica_green_e58cbb-0-57-12
prot-201213--102,0,57,19,f0d538d10bda4e34,speech_start,hillevi_larsson_81d8b4,prot-201213--102-hillevi_larsson_81d8b4-0-57-19
prot-201213--102,0,57,26,f0d538d10bda4e34,speech_start,carina_hagg_cee9b6,prot-201213--102-carina_hagg_cee9b6-0-57-26
prot-201213--102,0,57,33,f0d538d10bda4e34,speech_start,monica_green_e58cbb,prot-201213--102-monica_green_e58cbb-0-57-33
prot-201213--102,0,57,41,f0d538d10bda4e34,speech_start,hillevi_larsson_81d8b4,prot-201213--102-hillevi_larsson_81d8b4-0-57-41
prot-201213--102,0,57,47,f0d538d10bda4e34,speech_start,carina_hagg_cee9b6,prot-201213--102-carina_hagg_cee9b6-0-57-47
prot-201213--102,0,57,55,f0d538d10bda4e34,speech_start,monica_green_e58cbb,prot-201213--102-monica_green_e58cbb-0-57-55
