protocol_id,page,cb_ix,tb_ix,pattern,segmentation,who
prot-201112--84,0,0,-1,,metadata,
prot-201112--84,0,1,-1,,metadata,
prot-201112--84,0,13,-1,,metadata,
prot-201112--84,0,27,-1,,metadata,
prot-201112--84,0,37,-1,,metadata,
prot-201112--84,0,40,-1,,metadata,
prot-201112--84,0,48,-1,,metadata,
prot-201112--84,0,51,-1,,metadata,
prot-201112--84,0,56,-1,,metadata,
prot-201112--84,0,77,-1,,metadata,
prot-201112--84,0,78,-1,,metadata,
prot-201112--84,0,119,-1,,metadata,
prot-201112--84,0,121,-1,,metadata,
prot-201112--84,0,124,-1,,metadata,
prot-201112--84,0,127,-1,,metadata,
prot-201112--84,0,132,-1,,metadata,
prot-201112--84,0,135,-1,,metadata,
prot-201112--84,0,148,-1,,metadata,
