protocol_id,page,cb_ix,tb_ix,pattern,segmentation,who,id
prot-1961-höst-fk--27,0,2,-1,,metadata,,
prot-1961-höst-fk--27,0,4,-1,,metadata,,
prot-1961-höst-fk--27,0,5,-1,,metadata,,
prot-1961-höst-fk--27,0,6,-1,,metadata,,
prot-1961-höst-fk--27,0,8,-1,,metadata,,
prot-1961-höst-fk--27,1,3,-1,,metadata,,
prot-1961-höst-fk--27,1,5,-1,,metadata,,
prot-1961-höst-fk--27,1,6,-1,,metadata,,
prot-1961-höst-fk--27,1,7,-1,,metadata,,
prot-1961-höst-fk--27,1,8,-1,,metadata,,
prot-1961-höst-fk--27,1,9,-1,,metadata,,
prot-1961-höst-fk--27,1,10,-1,,metadata,,
prot-1961-höst-fk--27,1,11,-1,,metadata,,
prot-1961-höst-fk--27,1,14,-1,,metadata,,
prot-1961-höst-fk--27,1,16,-1,,metadata,,
prot-1961-höst-fk--27,1,17,-1,,metadata,,
prot-1961-höst-fk--27,1,18,-1,,metadata,,
prot-1961-höst-fk--27,1,20,-1,,metadata,,
prot-1961-höst-fk--27,1,21,-1,,metadata,,
prot-1961-höst-fk--27,1,22,-1,,metadata,,
prot-1961-höst-fk--27,1,23,-1,,metadata,,
prot-1961-höst-fk--27,1,24,-1,,metadata,,
prot-1961-höst-fk--27,2,0,-1,,metadata,,
prot-1961-höst-fk--27,2,1,-1,,metadata,,
prot-1961-höst-fk--27,2,2,-1,,metadata,,
prot-1961-höst-fk--27,2,3,-1,,metadata,,
prot-1961-höst-fk--27,2,4,-1,,metadata,,
prot-1961-höst-fk--27,2,9,-1,,metadata,,
prot-1961-höst-fk--27,2,19,-1,,metadata,,
prot-1961-höst-fk--27,3,0,-1,,metadata,,
prot-1961-höst-fk--27,3,1,-1,,metadata,,
prot-1961-höst-fk--27,3,2,-1,,metadata,,
prot-1961-höst-fk--27,3,3,-1,,metadata,,
prot-1961-höst-fk--27,4,0,-1,,metadata,,
prot-1961-höst-fk--27,4,1,-1,,metadata,,
prot-1961-höst-fk--27,5,0,-1,,metadata,,
prot-1961-höst-fk--27,5,1,-1,,metadata,,
prot-1961-höst-fk--27,6,0,-1,,metadata,,
prot-1961-höst-fk--27,6,1,-1,,metadata,,
prot-1961-höst-fk--27,7,0,-1,,metadata,,
