pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,2,1,1,prot-1928--ak--26
fcfff492e00727b6,Stockholm,Helsingfors,2,1,2,prot-1928--ak--26
fcfff492e00727b6,Stockholm,Helsingfors,3,4,0,prot-1928--ak--26
fcfff492e00727b6,Stockholm,Helsingfors,4,1,1,prot-1928--ak--26
fcfff492e00727b6,Stockholm,Helsingfors,5,4,1,prot-1928--ak--26
fcfff492e00727b6,Stockholm,Helsingfors,13,8,3,prot-1928--ak--26
fcfff492e00727b6,Stockholm,Helsingfors,16,1,1,prot-1928--ak--26
fcfff492e00727b6,Stockholm,Helsingfors,23,4,1,prot-1928--ak--26
fcfff492e00727b6,Stockholm,Helsingfors,23,5,0,prot-1928--ak--26
fcfff492e00727b6,Stockholm,Helsingfors,26,1,2,prot-1928--ak--26
fcfff492e00727b6,Stockholm,Helsingfors,40,1,1,prot-1928--ak--26
fcfff492e00727b6,Stockholm,Helsingfors,41,5,0,prot-1928--ak--26
fcfff492e00727b6,Stockholm,Helsingfors,43,4,0,prot-1928--ak--26
fcfff492e00727b6,Stockholm,Helsingfors,44,8,0,prot-1928--ak--26
fcfff492e00727b6,Stockholm,Helsingfors,63,4,0,prot-1928--ak--26
