protocol_id,page,cb_ix,tb_ix,pattern,segmentation,who
prot-198586--48,0,2,,,metadata,
prot-198586--48,0,3,,,metadata,
prot-198586--48,0,4,,,metadata,
prot-198586--48,0,5,,,metadata,
prot-198586--48,0,7,,,metadata,
prot-198586--48,0,12,,,metadata,
prot-198586--48,0,14,,,metadata,
prot-198586--48,0,15,,,metadata,
prot-198586--48,0,16,,,metadata,
prot-198586--48,0,17,,,metadata,
prot-198586--48,0,18,,,metadata,
prot-198586--48,0,19,,,metadata,
prot-198586--48,0,20,,,metadata,
prot-198586--48,0,21,,,metadata,
prot-198586--48,0,22,,,metadata,
prot-198586--48,0,23,,,metadata,
prot-198586--48,0,24,,,metadata,
prot-198586--48,1,1,,,metadata,
prot-198586--48,1,3,,,metadata,
prot-198586--48,1,6,,,metadata,
prot-198586--48,1,7,,,metadata,
prot-198586--48,1,10,,,metadata,
prot-198586--48,1,13,,,metadata,
prot-198586--48,2,2,,,metadata,
prot-198586--48,2,4,,,metadata,
prot-198586--48,2,5,,,metadata,
prot-198586--48,2,6,,,metadata,
prot-198586--48,2,7,,,metadata,
prot-198586--48,2,8,,,metadata,
prot-198586--48,2,10,,,metadata,
prot-198586--48,4,2,,,metadata,
prot-198586--48,4,3,,,metadata,
prot-198586--48,4,4,,,metadata,
prot-198586--48,4,7,,,metadata,
prot-198586--48,4,8,,,metadata,
prot-198586--48,4,10,,,metadata,
prot-198586--48,4,11,,f0d538d10bda4e34,speech_start,Birgitta Rydle
prot-198586--48,6,1,,,metadata,
prot-198586--48,6,2,,,metadata,
prot-198586--48,6,3,,,metadata,
prot-198586--48,7,4,,,metadata,
prot-198586--48,7,5,,,metadata,
prot-198586--48,8,1,,,metadata,
prot-198586--48,8,2,,,metadata,
prot-198586--48,8,3,,,metadata,
prot-198586--48,8,5,,f0d538d10bda4e34,speech_start,Ylva Annerstedt
prot-198586--48,9,3,,f0d538d10bda4e34,speech_start,Larz Johansson
