protocol_id,page,cb_ix,tb_ix,pattern,segmentation,who,id
prot-1927--fk--12,0,0,-1,,metadata,,
prot-1927--fk--12,0,1,-1,,metadata,,
prot-1927--fk--12,0,4,-1,,metadata,,
prot-1927--fk--12,0,5,-1,,metadata,,
prot-1927--fk--12,0,8,-1,,metadata,,
prot-1927--fk--12,0,10,-1,,metadata,,
prot-1927--fk--12,0,11,-1,,metadata,,
prot-1927--fk--12,1,0,-1,,metadata,,
prot-1927--fk--12,1,2,-1,,metadata,,
prot-1927--fk--12,1,3,-1,,metadata,,
prot-1927--fk--12,1,4,-1,,metadata,,
prot-1927--fk--12,1,12,0,8f6bb79aaba3167f,speech_start,kg_westman_cc2925,prot-1927--fk--12-kg_westman_cc2925--1
prot-1927--fk--12,2,0,-1,,metadata,,
prot-1927--fk--12,2,8,-1,,metadata,,
prot-1927--fk--12,2,9,-1,,metadata,,
prot-1927--fk--12,3,0,-1,,metadata,,
prot-1927--fk--12,3,1,-1,,metadata,,
prot-1927--fk--12,3,2,-1,,metadata,,
prot-1927--fk--12,3,3,-1,,metadata,,
prot-1927--fk--12,3,4,-1,,metadata,,
prot-1927--fk--12,4,0,-1,,metadata,,
prot-1927--fk--12,4,3,-1,,metadata,,
prot-1927--fk--12,4,4,-1,,metadata,,
prot-1927--fk--12,4,5,-1,,metadata,,
prot-1927--fk--12,5,0,-1,,metadata,,
prot-1927--fk--12,5,1,-1,,metadata,,
prot-1927--fk--12,5,2,-1,,metadata,,
prot-1927--fk--12,5,4,0,8f6bb79aaba3167f,speech_start,salli_luterkort_7d08dd,prot-1927--fk--12-salli_luterkort_7d08dd--1
prot-1927--fk--12,6,0,-1,,metadata,,
prot-1927--fk--12,6,3,-1,,metadata,,
prot-1927--fk--12,6,5,-1,,metadata,,
prot-1927--fk--12,7,0,-1,,metadata,,
prot-1927--fk--12,7,2,-1,,metadata,,
prot-1927--fk--12,7,3,-1,,metadata,,
prot-1927--fk--12,8,0,-1,,metadata,,
prot-1927--fk--12,8,2,0,8f6bb79aaba3167f,speech_start,kg_westman_cc2925,prot-1927--fk--12-kg_westman_cc2925--2
prot-1927--fk--12,8,3,-1,,metadata,,
prot-1927--fk--12,8,4,-1,,metadata,,
prot-1927--fk--12,8,5,-1,,metadata,,
prot-1927--fk--12,9,0,-1,,metadata,,
prot-1927--fk--12,9,2,-1,,metadata,,
prot-1927--fk--12,9,3,-1,,metadata,,
prot-1927--fk--12,10,0,-1,,metadata,,
prot-1927--fk--12,10,3,-1,,metadata,,
prot-1927--fk--12,10,4,-1,,metadata,,
prot-1927--fk--12,10,5,-1,,metadata,,
prot-1927--fk--12,11,0,-1,,metadata,,
prot-1927--fk--12,11,1,-1,,metadata,,
prot-1927--fk--12,11,2,-1,,metadata,,
prot-1927--fk--12,11,3,-1,,metadata,,
prot-1927--fk--12,11,5,0,8f6bb79aaba3167f,speech_start,georg_dahl_627a1e,prot-1927--fk--12-georg_dahl_627a1e--1
prot-1927--fk--12,12,0,-1,,metadata,,
prot-1927--fk--12,12,2,0,8f6bb79aaba3167f,speech_start,carl_winberg_70aff8,prot-1927--fk--12-carl_winberg_70aff8--1
prot-1927--fk--12,12,3,-1,,metadata,,
prot-1927--fk--12,12,4,-1,,metadata,,
prot-1927--fk--12,12,5,-1,,metadata,,
prot-1927--fk--12,13,0,-1,,metadata,,
prot-1927--fk--12,13,1,-1,,metadata,,
prot-1927--fk--12,13,2,-1,,metadata,,
prot-1927--fk--12,13,3,-1,,metadata,,
prot-1927--fk--12,14,0,-1,,metadata,,
prot-1927--fk--12,14,2,0,8f6bb79aaba3167f,speech_start,salli_luterkort_7d08dd,prot-1927--fk--12-salli_luterkort_7d08dd--2
prot-1927--fk--12,14,4,-1,,metadata,,
prot-1927--fk--12,14,5,-1,,metadata,,
prot-1927--fk--12,14,6,-1,,metadata,,
prot-1927--fk--12,15,0,-1,,metadata,,
prot-1927--fk--12,15,2,-1,,metadata,,
prot-1927--fk--12,15,3,-1,,metadata,,
prot-1927--fk--12,15,6,-1,,metadata,,
prot-1927--fk--12,16,0,-1,,metadata,,
prot-1927--fk--12,16,10,-1,,metadata,,
prot-1927--fk--12,16,11,-1,,metadata,,
prot-1927--fk--12,16,13,-1,,metadata,,
prot-1927--fk--12,17,0,-1,,metadata,,
prot-1927--fk--12,17,2,-1,,metadata,,
prot-1927--fk--12,18,0,-1,,metadata,,
prot-1927--fk--12,18,2,-1,,metadata,,
prot-1927--fk--12,18,3,-1,,metadata,,
prot-1927--fk--12,19,0,-1,,metadata,,
prot-1927--fk--12,19,2,-1,,metadata,,
prot-1927--fk--12,20,0,-1,,metadata,,
prot-1927--fk--12,20,2,-1,,metadata,,
prot-1927--fk--12,21,0,-1,,metadata,,
prot-1927--fk--12,21,2,-1,,metadata,,
prot-1927--fk--12,22,0,-1,,metadata,,
prot-1927--fk--12,22,5,-1,,metadata,,
prot-1927--fk--12,23,0,-1,,metadata,,
prot-1927--fk--12,23,2,-1,,metadata,,
prot-1927--fk--12,24,0,-1,,metadata,,
prot-1927--fk--12,24,8,-1,,metadata,,
prot-1927--fk--12,25,0,-1,,metadata,,
prot-1927--fk--12,25,1,-1,,metadata,,
prot-1927--fk--12,26,0,-1,,metadata,,
prot-1927--fk--12,26,4,-1,,metadata,,
prot-1927--fk--12,26,5,-1,,metadata,,
prot-1927--fk--12,27,0,-1,,metadata,,
prot-1927--fk--12,27,1,-1,,metadata,,
prot-1927--fk--12,27,2,-1,,metadata,,
prot-1927--fk--12,27,3,-1,,metadata,,
prot-1927--fk--12,28,0,-1,,metadata,,
prot-1927--fk--12,28,8,-1,,metadata,,
prot-1927--fk--12,29,0,-1,,metadata,,
prot-1927--fk--12,29,1,-1,,metadata,,
prot-1927--fk--12,29,11,-1,,metadata,,
prot-1927--fk--12,29,12,-1,,metadata,,
