pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,0,0,36,prot-201112--70
fcfff492e00727b6,Stockholm,Helsingfors,0,0,80,prot-201112--70
fcfff492e00727b6,Stockholm,Helsingfors,0,10,35,prot-201112--70
fcfff492e00727b6,Stockholm,Helsingfors,0,10,64,prot-201112--70
fcfff492e00727b6,Stockholm,Helsingfors,0,10,94,prot-201112--70
fcfff492e00727b6,Stockholm,Helsingfors,0,11,224,prot-201112--70
fcfff492e00727b6,Stockholm,Helsingfors,0,122,3,prot-201112--70
fcfff492e00727b6,Stockholm,Helsingfors,0,141,3,prot-201112--70
fcfff492e00727b6,Stockholm,Helsingfors,0,143,15,prot-201112--70
fcfff492e00727b6,Stockholm,Helsingfors,0,143,27,prot-201112--70
