pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,0,4,5,prot-201415--106
fcfff492e00727b6,Stockholm,Helsingfors,0,6,4,prot-201415--106
fcfff492e00727b6,Stockholm,Helsingfors,0,9,5,prot-201415--106
fcfff492e00727b6,Stockholm,Helsingfors,0,11,5,prot-201415--106
fcfff492e00727b6,Stockholm,Helsingfors,0,13,5,prot-201415--106
fcfff492e00727b6,Stockholm,Helsingfors,0,16,5,prot-201415--106
fcfff492e00727b6,Stockholm,Helsingfors,0,18,5,prot-201415--106
fcfff492e00727b6,Stockholm,Helsingfors,0,20,5,prot-201415--106
fcfff492e00727b6,Stockholm,Helsingfors,0,23,5,prot-201415--106
fcfff492e00727b6,Stockholm,Helsingfors,0,25,5,prot-201415--106
fcfff492e00727b6,Stockholm,Helsingfors,0,27,5,prot-201415--106
fcfff492e00727b6,Stockholm,Helsingfors,0,29,5,prot-201415--106
fcfff492e00727b6,Stockholm,Helsingfors,0,31,5,prot-201415--106
fcfff492e00727b6,Stockholm,Helsingfors,0,33,5,prot-201415--106
fcfff492e00727b6,Stockholm,Helsingfors,0,36,1,prot-201415--106
fcfff492e00727b6,Stockholm,Helsingfors,0,38,5,prot-201415--106
fcfff492e00727b6,Stockholm,Helsingfors,0,40,5,prot-201415--106
