protocol_id,page,cb_ix,tb_ix,pattern,segmentation,who,id
prot-1980-urtima-7,0,4,-1,,metadata,,
prot-1980-urtima-7,0,8,-1,,metadata,,
prot-1980-urtima-7,0,9,-1,,metadata,,
prot-1980-urtima-7,2,1,-1,,metadata,,
prot-1980-urtima-7,2,2,-1,,metadata,,
prot-1980-urtima-7,2,3,-1,,metadata,,
prot-1980-urtima-7,2,4,-1,,metadata,,
prot-1980-urtima-7,2,5,-1,,metadata,,
prot-1980-urtima-7,2,6,-1,,metadata,,
prot-1980-urtima-7,2,10,0,f0d538d10bda4e34,speech_start,knut_wachtmeister_1e92b6,prot-1980-urtima-7-knut_wachtmeister_1e92b6--1
prot-1980-urtima-7,3,1,-1,,metadata,,
prot-1980-urtima-7,3,2,-1,,metadata,,
prot-1980-urtima-7,3,5,-1,,metadata,,
prot-1980-urtima-7,4,2,-1,,metadata,,
prot-1980-urtima-7,4,4,-1,,metadata,,
prot-1980-urtima-7,4,5,-1,,metadata,,
prot-1980-urtima-7,4,8,-1,,metadata,,
prot-1980-urtima-7,5,1,-1,,metadata,,
prot-1980-urtima-7,5,2,-1,,metadata,,
prot-1980-urtima-7,5,5,-1,,metadata,,
prot-1980-urtima-7,5,7,0,d84fc8cb7cb8f0d1,speech_start,erik_warnberg_fcc551,prot-1980-urtima-7-erik_warnberg_fcc551--1
prot-1980-urtima-7,6,3,0,d84fc8cb7cb8f0d1,speech_start,nils_berndtson_189a14,prot-1980-urtima-7-nils_berndtson_189a14--1
prot-1980-urtima-7,6,4,0,d84fc8cb7cb8f0d1,speech_start,knut_wachtmeister_1e92b6,prot-1980-urtima-7-knut_wachtmeister_1e92b6--2
prot-1980-urtima-7,6,6,-1,,metadata,,
prot-1980-urtima-7,6,7,-1,,metadata,,
prot-1980-urtima-7,6,10,-1,,metadata,,
prot-1980-urtima-7,7,1,-1,,metadata,,
prot-1980-urtima-7,7,2,-1,,metadata,,
prot-1980-urtima-7,7,5,-1,,metadata,,
prot-1980-urtima-7,7,7,0,d84fc8cb7cb8f0d1,speech_start,erik_warnberg_fcc551,prot-1980-urtima-7-erik_warnberg_fcc551--2
prot-1980-urtima-7,8,2,0,d84fc8cb7cb8f0d1,speech_start,nils_berndtson_189a14,prot-1980-urtima-7-nils_berndtson_189a14--2
prot-1980-urtima-7,8,3,0,d84fc8cb7cb8f0d1,speech_start,knut_wachtmeister_1e92b6,prot-1980-urtima-7-knut_wachtmeister_1e92b6--3
prot-1980-urtima-7,8,5,-1,,metadata,,
prot-1980-urtima-7,8,6,-1,,metadata,,
prot-1980-urtima-7,8,8,-1,,metadata,,
prot-1980-urtima-7,9,1,-1,,metadata,,
prot-1980-urtima-7,9,2,-1,,metadata,,
prot-1980-urtima-7,9,5,-1,,metadata,,
prot-1980-urtima-7,9,7,0,f0d538d10bda4e34,speech_start,stig_josefson_86738c,prot-1980-urtima-7-stig_josefson_86738c--1
prot-1980-urtima-7,10,3,-1,,metadata,,
prot-1980-urtima-7,10,5,-1,,metadata,,
prot-1980-urtima-7,11,1,-1,,metadata,,
prot-1980-urtima-7,11,2,-1,,metadata,,
prot-1980-urtima-7,11,5,-1,,metadata,,
prot-1980-urtima-7,12,1,0,d84fc8cb7cb8f0d1,speech_start,erik_warnberg_fcc551,prot-1980-urtima-7-erik_warnberg_fcc551--3
prot-1980-urtima-7,12,3,-1,,metadata,,
prot-1980-urtima-7,12,4,-1,,metadata,,
prot-1980-urtima-7,12,7,-1,,metadata,,
prot-1980-urtima-7,13,0,-1,,metadata,,
prot-1980-urtima-7,13,1,-1,,metadata,,
prot-1980-urtima-7,13,3,-1,,metadata,,
prot-1980-urtima-7,13,5,0,d84fc8cb7cb8f0d1,speech_start,nils_berndtson_189a14,prot-1980-urtima-7-nils_berndtson_189a14--3
prot-1980-urtima-7,14,2,0,d84fc8cb7cb8f0d1,speech_start,stig_josefson_86738c,prot-1980-urtima-7-stig_josefson_86738c--2
prot-1980-urtima-7,14,3,0,d84fc8cb7cb8f0d1,speech_start,erik_warnberg_fcc551,prot-1980-urtima-7-erik_warnberg_fcc551--4
prot-1980-urtima-7,14,4,-1,,metadata,,
prot-1980-urtima-7,14,5,-1,,metadata,,
prot-1980-urtima-7,14,8,-1,,metadata,,
prot-1980-urtima-7,15,0,-1,,metadata,,
prot-1980-urtima-7,15,1,-1,,metadata,,
prot-1980-urtima-7,15,2,-1,,metadata,,
prot-1980-urtima-7,15,4,-1,,metadata,,
prot-1980-urtima-7,15,6,0,d84fc8cb7cb8f0d1,speech_start,stig_josefson_86738c,prot-1980-urtima-7-stig_josefson_86738c--3
prot-1980-urtima-7,16,1,0,f0d538d10bda4e34,speech_start,gunnar_strang_ab835d,prot-1980-urtima-7-gunnar_strang_ab835d--1
prot-1980-urtima-7,16,3,-1,,metadata,,
prot-1980-urtima-7,16,4,-1,,metadata,,
prot-1980-urtima-7,16,7,-1,,metadata,,
prot-1980-urtima-7,17,0,-1,,metadata,,
prot-1980-urtima-7,17,1,-1,,metadata,,
prot-1980-urtima-7,17,4,-1,,metadata,,
prot-1980-urtima-7,18,5,-1,,metadata,,
prot-1980-urtima-7,18,6,-1,,metadata,,
prot-1980-urtima-7,18,9,-1,,metadata,,
